Penal_TENTATIVA DE HOMICIDIO SIMPLE INTENCIONAL,1
Penal_PROSTITUCION INFANTIL Y VIOLACION,1
Penal_ROBO EQUIPARADO EN SU MODALIDAD DE DESMANTELAMIENTO DE VEHICULOS A SABIENDAS DE SU ORIGEN ILICITO,1
Penal_HOMICIDIO EN RIÑA INESPERADA COMO PROVOCADO,1
Penal_ROBO EQUIPARADO EN SU MODALIDAD DE DESMANTELAMIENTO DE UN VEHICULO A SABIENDAS DE SU PROCEDENCIA,1
Penal_HOMICIDIO CALIFICADO Y TENTATIVA DE HOMICIDIO,1
Penal_ROBO DE INFANTE Y ASOCIACION DELICTUOSA,1
Penal_HOMICIDIO IMPRUDENCIAL Y OTROS,1
Penal_DISPARO DE ARMA DE FUEGO SOBRE PERSONA Y ABUSO SEXUAL INFANTIL AGRAVADO,1
Penal_HOMICIDIO SIMPLE INTENCIONAL Y OTROS,1
Penal_PARRICIDIO Y OTRO,1
Penal_LESIONES CALIFICADAS Y ABUSO DE AUTORIDAD,1
Penal_HOMICIDIO CALIFICADO A TITULO DE CULPA,1
Penal_LESIONES GRAVES A TITULO DE CULPA POR IMPRUDENCIA,1
Penal_ABUSO SEXUAL INFANTIL EQUIPARADO,1
Penal_HOMICIDIO Y OTROS,1
Penal_LESIONES CALIFICADAS Y OTROS,1
Penal_HOMICIDIO TENTADO,1
Penal_FRAUDE ESPECIFICO Y FALSEDAD EN DECLARACIONES E INFORMES DADOS A UNA AUTORIDAD,1
Penal_ABUSO DE CONFIANZA TENTADO,1
Penal_ROBO CALIFICADO Y ABIGEATO,1
Penal_DAÑOS A TITULO DE CULPA,1
"Penal_VIOLENCIA INTRAFAMILIAR, AMENAZAS Y LESIONES",1
Penal_TRATA DE PERSONAS,1
Penal_ABUSO SEXUAL INFANTIL EN GRADO DE TENTATIVA,1
